respondent_id,frame,wave,survey_month,state,open_response_text,cleaned_text,theme
R00957,household,2,February 2024,TX,"Coordinating schedules with my partner and the provider is a weekly puzzle we rarely solve. No slots open when my shifts change, so reliable childcare access feels impossible.",coordinating schedules my partner provider weekly puzzle rarely solve no slots open when my shifts change so reliable childcare access feels impossible,CHILDCARE_ACCESS
R00957,household,2,February 2024,TX,"Coordinating schedules with my partner and the provider is a weekly puzzle we rarely solve. No slots open when my shifts change, so reliable childcare access feels impossible.",coordinating schedules my partner provider weekly puzzle rarely solve no slots open when my shifts change so reliable childcare access feels impossible,EMPLOYMENT_DISRUPTION
R00957,household,2,February 2024,TX,"Coordinating schedules with my partner and the provider is a weekly puzzle we rarely solve. No slots open when my shifts change, so reliable childcare access feels impossible.",coordinating schedules my partner provider weekly puzzle rarely solve no slots open when my shifts change so reliable childcare access feels impossible,SCHEDULING_CONSTRAINTS
R00959,household,2,February 2024,NY,I feel burned out every week trying to cover shifts and still be a present parent. My hours were cut after too many schedule changes driven by childcare gaps. We cannot afford reliable care when costs rise faster than wages.,i feel burned out every week trying cover shifts still present parent my hours were cut after too many schedule changes driven childcare gaps cannot afford reliable care when costs rise faster than wages,AFFORDABILITY
R00959,household,2,February 2024,NY,I feel burned out every week trying to cover shifts and still be a present parent. My hours were cut after too many schedule changes driven by childcare gaps. We cannot afford reliable care when costs rise faster than wages.,i feel burned out every week trying cover shifts still present parent my hours were cut after too many schedule changes driven childcare gaps cannot afford reliable care when costs rise faster than wages,EMPLOYMENT_DISRUPTION
R00959,household,2,February 2024,NY,I feel burned out every week trying to cover shifts and still be a present parent. My hours were cut after too many schedule changes driven by childcare gaps. We cannot afford reliable care when costs rise faster than wages.,i feel burned out every week trying cover shifts still present parent my hours were cut after too many schedule changes driven childcare gaps cannot afford reliable care when costs rise faster than wages,SCHEDULING_CONSTRAINTS
R00959,household,2,February 2024,NY,I feel burned out every week trying to cover shifts and still be a present parent. My hours were cut after too many schedule changes driven by childcare gaps. We cannot afford reliable care when costs rise faster than wages.,i feel burned out every week trying cover shifts still present parent my hours were cut after too many schedule changes driven childcare gaps cannot afford reliable care when costs rise faster than wages,STRESS_BURNOUT
R00960,household,3,March 2024,IL,"No slots open when my shifts change, so reliable childcare access feels impossible.",no slots open when my shifts change so reliable childcare access feels impossible,CHILDCARE_ACCESS
R00960,household,3,March 2024,IL,"No slots open when my shifts change, so reliable childcare access feels impossible.",no slots open when my shifts change so reliable childcare access feels impossible,EMPLOYMENT_DISRUPTION
R00962,household,2,February 2024,MA,"Childcare remains unaffordable, forcing us to take turns missing work. I water down meals for the kids when food runs low after rent and child care. My split shift schedule never aligns with the center's hours, so coverage falls apart.",childcare remains unaffordable forcing us take turns missing work i water down meals kids when food runs low after rent child care my split shift schedule never aligns center s hours so coverage falls apart,AFFORDABILITY
R00962,household,2,February 2024,MA,"Childcare remains unaffordable, forcing us to take turns missing work. I water down meals for the kids when food runs low after rent and child care. My split shift schedule never aligns with the center's hours, so coverage falls apart.",childcare remains unaffordable forcing us take turns missing work i water down meals kids when food runs low after rent child care my split shift schedule never aligns center s hours so coverage falls apart,EMPLOYMENT_DISRUPTION
R00962,household,2,February 2024,MA,"Childcare remains unaffordable, forcing us to take turns missing work. I water down meals for the kids when food runs low after rent and child care. My split shift schedule never aligns with the center's hours, so coverage falls apart.",childcare remains unaffordable forcing us take turns missing work i water down meals kids when food runs low after rent child care my split shift schedule never aligns center s hours so coverage falls apart,SCHEDULING_CONSTRAINTS
R00963,household,2,February 2024,NJ,"My partner and I are exhausted, constantly anxious about childcare collapsing at the last minute.",my partner i exhausted constantly anxious about childcare collapsing last minute,STRESS_BURNOUT
